id,file,line,literal,note
cs_fdbddb28,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2827,"""32-bit memory location. The first source operand and the destination operands """,Hardcoded C# string. Manual review needed.
cs_a6d265cb,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2828,"""are XMM registers.""",Hardcoded C# string. Manual review needed.
cs_27fa142a,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2830,"""mulx""",Hardcoded C# string. Manual review needed.
cs_845f4e1f,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2831,"""Performs an unsigned multiplication of the implicit source operand (EDX/RDX) """,Hardcoded C# string. Manual review needed.
cs_85d2e0c9,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2832,"""and the specified source operand (the third operand) and stores the low half """,Hardcoded C# string. Manual review needed.
cs_59ff4493,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2833,"""of the result in the second destination (second operand), the high half of """,Hardcoded C# string. Manual review needed.
cs_f2672f4b,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2834,"""the result in the first destination operand (first operand), without reading """,Hardcoded C# string. Manual review needed.
cs_608cbf2f,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2835,"""or writing the arithmetic flags. This enables efficient programming where """,Hardcoded C# string. Manual review needed.
cs_400c01d1,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2836,"""the software can interleave add with carry operations and multiplications.""",Hardcoded C# string. Manual review needed.
cs_c2e6e746,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2838,"""mwait""",Hardcoded C# string. Manual review needed.
cs_a9bb9846,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2839,"""MWAIT instruction provides hints to allow the processor to enter an """,Hardcoded C# string. Manual review needed.
cs_8f9cad39,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2840,"""implementation-dependent optimized state. There are two principal targeted """,Hardcoded C# string. Manual review needed.
cs_7746d38b,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2841,"""usages: address-range monitor and advanced power management. Both usages of """,Hardcoded C# string. Manual review needed.
cs_426fa2a8,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2842,"""MWAIT require the use of the MONITOR instruction.""",Hardcoded C# string. Manual review needed.
cs_b628bb51,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2844,"""neg""",Hardcoded C# string. Manual review needed.
cs_34b92ec2,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2845,"""Replaces the value of operand (the destination operand) with its two\'s """,Hardcoded C# string. Manual review needed.
cs_4813de2c,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2846,"""complement. (This operation is equivalent to subtracting the operand from 0.) """,Hardcoded C# string. Manual review needed.
cs_d70e6613,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2847,"""The destination operand is located in a general-purpose register or a memory """,Hardcoded C# string. Manual review needed.
cs_2a9f9282,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2848,"""location.""",Hardcoded C# string. Manual review needed.
cs_990dd7a1,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2850,"""nop""",Hardcoded C# string. Manual review needed.
cs_b680d39e,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2851,"""This instruction performs no operation. It is a one-byte or multi-byte NOP """,Hardcoded C# string. Manual review needed.
cs_61548b24,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2852,"""that takes up space in the instruction stream but does not impact machine """,Hardcoded C# string. Manual review needed.
cs_de50716c,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2853,"""context, except for the EIP register.""",Hardcoded C# string. Manual review needed.
cs_dc3ab24a,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2855,"""not""",Hardcoded C# string. Manual review needed.
cs_873b3d98,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2856,"""Performs a bitwise NOT operation (each 1 is set to 0, and each 0 is set to 1) """,Hardcoded C# string. Manual review needed.
cs_81aeef6c,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2857,"""on the destination operand and stores the result in the destination operand """,Hardcoded C# string. Manual review needed.
cs_c3487120,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2858,"""location. The destination operand can be a register or a memory location.""",Hardcoded C# string. Manual review needed.
cs_efc08010,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2860,"""or""",Hardcoded C# string. Manual review needed.
cs_988d344c,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2861,"""Performs a bitwise inclusive OR operation between the destination (first) """,Hardcoded C# string. Manual review needed.
cs_7f4baace,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2862,"""and source (second) operands and stores the result in the destination operand """,Hardcoded C# string. Manual review needed.
cs_bc2be328,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2863,"""location. The source operand can be an immediate, a register, or a memory """,Hardcoded C# string. Manual review needed.
cs_ca2db98e,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2864,"""location; the destination operand can be a register or a memory location. """,Hardcoded C# string. Manual review needed.
cs_1b4f77c2,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2865,"""(However, two memory operands cannot be used in one instruction.) Each bit """,Hardcoded C# string. Manual review needed.
cs_1bead497,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2866,"""of the result of the OR instruction is set to 0 if both corresponding bits """,Hardcoded C# string. Manual review needed.
cs_969f91ae,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2867,"""of the first and second operands are 0; otherwise, each bit is set to 1.""",Hardcoded C# string. Manual review needed.
cs_8b01d159,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2869,"""orpd""",Hardcoded C# string. Manual review needed.
cs_2eab3549,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2870,"""vorpd""",Hardcoded C# string. Manual review needed.
cs_9eef63e7,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2871,"""Performs a bitwise logical OR of the two, four or eight packed """,Hardcoded C# string. Manual review needed.
cs_f082eff2,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2872,"""double-precision floating-point values from the first source operand and the """,Hardcoded C# string. Manual review needed.
cs_6ff99bdd,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2873,"""second source operand, and stores the result in the destination operand.""",Hardcoded C# string. Manual review needed.
cs_0603c37d,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2875,"""orps""",Hardcoded C# string. Manual review needed.
cs_e5abe5f4,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2876,"""vorps""",Hardcoded C# string. Manual review needed.
cs_d62223ed,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2877,"""Performs a bitwise logical OR of the four, eight or sixteen packed """,Hardcoded C# string. Manual review needed.
cs_cf8f99b1,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2878,"""single-precision floating-point values from the first source operand and the """,Hardcoded C# string. Manual review needed.
cs_da046833,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2879,"""second source operand, and stores the result in the destination operand""",Hardcoded C# string. Manual review needed.
cs_c5ed93cc,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2881,"""out""",Hardcoded C# string. Manual review needed.
cs_e058ef9b,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2882,"""Copies the value from the second operand (source operand) to the I/O port """,Hardcoded C# string. Manual review needed.
cs_e5525ffb,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2883,"""specified with the destination operand (first operand). The source operand """,Hardcoded C# string. Manual review needed.
cs_e2277317,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2884,"""can be register AL, AX, or EAX, depending on the size of the port being """,Hardcoded C# string. Manual review needed.
cs_f3886bcb,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2885,"""accessed (8, 16, or 32 bits, respectively); the destination operand can be a """,Hardcoded C# string. Manual review needed.
cs_3d901e34,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2886,"""byte-immediate or the DX register. Using a byte immediate allows I/O port """,Hardcoded C# string. Manual review needed.
cs_7263838e,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2887,"""addresses 0 to 255 to be accessed; using the DX register as a source operand """,Hardcoded C# string. Manual review needed.
cs_a2fc751c,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2888,"""allows I/O ports from 0 to 65,535 to be accessed.""",Hardcoded C# string. Manual review needed.
cs_9a84f345,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2890,"""outs""",Hardcoded C# string. Manual review needed.
cs_d15f3886,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2891,"""outsb""",Hardcoded C# string. Manual review needed.
cs_575cd2aa,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2892,"""outsw""",Hardcoded C# string. Manual review needed.
cs_184c6b8a,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2893,"""outsd""",Hardcoded C# string. Manual review needed.
cs_ac9e004a,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2894,"""Copies data from the source operand (second operand) to the I/O port """,Hardcoded C# string. Manual review needed.
cs_059cb640,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2895,"""specified with the destination operand (first operand). The source operand """,Hardcoded C# string. Manual review needed.
cs_9d2f0c85,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2896,"""is a memory location, the address of which is read from either the DS:SI, """,Hardcoded C# string. Manual review needed.
cs_9dc621db,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2897,"""DS:ESI or the RSI registers (depending on the address-size attribute of the """,Hardcoded C# string. Manual review needed.
cs_29b2ac8e,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2898,"""instruction, 16, 32 or 64, respectively). (The DS segment may be overridden """,Hardcoded C# string. Manual review needed.
cs_3bb6716d,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2899,"""with a segment override prefix.) The destination operand is an I/O port """,Hardcoded C# string. Manual review needed.
cs_a554c298,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2900,"""address (from 0 to 65,535) that is read from the DX register. The size of """,Hardcoded C# string. Manual review needed.
cs_6da2848d,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2901,"""the I/O port being accessed (that is, the size of the source and destination """,Hardcoded C# string. Manual review needed.
cs_a41b1d4d,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2902,"""operands) is determined by the opcode for an 8-bit I/O port or by the """,Hardcoded C# string. Manual review needed.
cs_0a7f0636,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2903,"""operand-size attribute of the instruction for a 16- or 32-bit I/O port.""",Hardcoded C# string. Manual review needed.
cs_8e7385dd,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2905,"""pabsb""",Hardcoded C# string. Manual review needed.
cs_344cb9ce,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2906,"""vpabsb""",Hardcoded C# string. Manual review needed.
cs_bc1c173e,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2907,"""pabsw""",Hardcoded C# string. Manual review needed.
cs_fc06a351,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2908,"""vpabsw""",Hardcoded C# string. Manual review needed.
cs_610c77b7,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2909,"""pabsd""",Hardcoded C# string. Manual review needed.
cs_b91f1ca1,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2910,"""vpabsd""",Hardcoded C# string. Manual review needed.
cs_9ba44237,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2911,"""pabsq""",Hardcoded C# string. Manual review needed.
cs_442f3336,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2912,"""PABSB/W/D computes the absolute value of each data element of the source """,Hardcoded C# string. Manual review needed.
cs_8f94db35,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2913,"""operand (the second operand) and stores the UNSIGNED results in the """,Hardcoded C# string. Manual review needed.
cs_b0812c04,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2914,"""destination operand (the first operand). PABSB operates on signed bytes, """,Hardcoded C# string. Manual review needed.
cs_5abe0ca8,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2915,"""PABSW operates on signed 16-bit words, and PABSD operates on signed 32-bit integers.""",Hardcoded C# string. Manual review needed.
cs_9d08cc7a,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2917,"""packsswb""",Hardcoded C# string. Manual review needed.
cs_715b81d9,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2918,"""vpacksswb""",Hardcoded C# string. Manual review needed.
cs_b1445744,Packages/com.unity.burst/Editor/BurstDisassembler.Core.x86.info.cs,2919,"""packssdw""",Hardcoded C# string. Manual review needed.
